date,country_code,country_name,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
2022-05-08,EC,Ecuador,175.0,15141470.0,280.0,13934919.0,3039.0,34642871.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09,EC,Ecuador,1591.0,15143061.0,2262.0,13937181.0,21569.0,34664440.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,EC,Ecuador,1718.0,15144779.0,2513.0,13939694.0,27220.0,34691660.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,EC,Ecuador,2107.0,15146886.0,3279.0,13942973.0,34107.0,34725767.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,EC,Ecuador,1492.0,15148378.0,2380.0,13945353.0,26813.0,34752580.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13,EC,Ecuador,1850.0,15150228.0,3053.0,13948406.0,36554.0,34789134.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,EC,Ecuador,370.0,15150598.0,705.0,13949111.0,13274.0,34802408.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15,EC,Ecuador,183.0,15150781.0,303.0,13949414.0,6777.0,34809185.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,EC,Ecuador,1898.0,15152679.0,3014.0,13952428.0,45070.0,34854255.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17,EC,Ecuador,1346.0,15154025.0,2104.0,13954532.0,37010.0,34891265.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18,EC,Ecuador,1347.0,15155372.0,2325.0,13956857.0,35917.0,34927182.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,EC,Ecuador,1408.0,15156780.0,2282.0,13959139.0,39924.0,34967106.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-20,EC,Ecuador,1470.0,15158250.0,2412.0,13961551.0,37976.0,35005082.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,EC,Ecuador,295.0,15158545.0,507.0,13962058.0,10396.0,35015478.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,EC,Ecuador,118.0,15158663.0,250.0,13962308.0,5107.0,35020585.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,EC,Ecuador,118.0,15158781.0,178.0,13962486.0,3789.0,35024374.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,EC,Ecuador,1490.0,15160271.0,2644.0,13965130.0,36687.0,35061061.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,EC,Ecuador,1175.0,15161446.0,2278.0,13967408.0,33767.0,35094828.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,EC,Ecuador,1369.0,15162815.0,2377.0,13969785.0,34223.0,35129051.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,EC,Ecuador,1451.0,15164266.0,2724.0,13972509.0,33579.0,35162630.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,EC,Ecuador,316.0,15164582.0,596.0,13973105.0,10684.0,35173314.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29,EC,Ecuador,157.0,15164739.0,255.0,13973360.0,5211.0,35178525.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30,EC,Ecuador,1170.0,15165909.0,1999.0,13975359.0,29275.0,35207800.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,EC,Ecuador,1009.0,15166918.0,1775.0,13977134.0,31013.0,35238813.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,EC,Ecuador,796.0,15167714.0,1394.0,13978528.0,29816.0,35268629.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,EC,Ecuador,983.0,15168697.0,1892.0,13980420.0,31992.0,35300621.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,EC,Ecuador,1105.0,15169802.0,2066.0,13982486.0,36253.0,35336874.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,EC,Ecuador,292.0,15170094.0,449.0,13982935.0,10388.0,35347262.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05,EC,Ecuador,220.0,15170314.0,268.0,13983203.0,5472.0,35352734.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,EC,Ecuador,1069.0,15171383.0,1906.0,13985109.0,29442.0,35382176.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,EC,Ecuador,973.0,15172356.0,2024.0,13987133.0,34640.0,35416816.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08,EC,Ecuador,1177.0,15173533.0,1974.0,13989107.0,38905.0,35455721.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,EC,Ecuador,1005.0,15174538.0,1911.0,13991018.0,35880.0,35491601.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10,EC,Ecuador,1290.0,15175828.0,2227.0,13993245.0,38847.0,35530448.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,EC,Ecuador,269.0,15176097.0,495.0,13993740.0,10743.0,35541191.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12,EC,Ecuador,166.0,15176263.0,267.0,13994007.0,5607.0,35546798.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13,EC,Ecuador,1053.0,15177316.0,1910.0,13995917.0,28078.0,35574876.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14,EC,Ecuador,1411.0,15178727.0,2309.0,13998226.0,35649.0,35610525.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15,EC,Ecuador,1242.0,15179969.0,2138.0,14000364.0,27174.0,35637699.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,EC,Ecuador,1091.0,15181060.0,1922.0,14002286.0,24134.0,35661833.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17,EC,Ecuador,1033.0,15182093.0,1761.0,14004047.0,20863.0,35682696.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-18,EC,Ecuador,147.0,15182240.0,255.0,14004302.0,4808.0,35687504.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-19,EC,Ecuador,80.0,15182320.0,134.0,14004436.0,2087.0,35689591.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-20,EC,Ecuador,935.0,15183255.0,1562.0,14005998.0,20141.0,35709732.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21,EC,Ecuador,1001.0,15184256.0,1690.0,14007688.0,19153.0,35728885.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,EC,Ecuador,1963.0,15186219.0,3206.0,14010894.0,37956.0,35766841.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-24,EC,Ecuador,761.0,15186980.0,1257.0,14012151.0,18026.0,35784867.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25,EC,Ecuador,136.0,15187116.0,231.0,14012382.0,3729.0,35788596.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-26,EC,Ecuador,75.0,15187191.0,138.0,14012520.0,2117.0,35790713.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27,EC,Ecuador,869.0,15188060.0,1458.0,14013978.0,17300.0,35808013.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-28,EC,Ecuador,1032.0,15189092.0,1597.0,14015575.0,19351.0,35827364.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-29,EC,Ecuador,958.0,15190050.0,1548.0,14017123.0,18618.0,35845982.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,EC,Ecuador,722.0,15190772.0,1259.0,14018382.0,16338.0,35862320.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,EC,Ecuador,747.0,15191519.0,1241.0,14019623.0,16149.0,35878469.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,EC,Ecuador,165.0,15191684.0,296.0,14019919.0,4991.0,35883460.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,EC,Ecuador,49.0,15191733.0,110.0,14020029.0,1825.0,35885285.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,EC,Ecuador,695.0,15192428.0,1242.0,14021271.0,18481.0,35903766.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,EC,Ecuador,883.0,15193311.0,1506.0,14022777.0,25697.0,35929463.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,EC,Ecuador,1105.0,15194416.0,1775.0,14024552.0,31673.0,35961136.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,EC,Ecuador,1121.0,15195537.0,1947.0,14026499.0,33413.0,35994549.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,EC,Ecuador,1321.0,15196858.0,1983.0,14028482.0,40423.0,36034972.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,EC,Ecuador,226.0,15197084.0,393.0,14028875.0,10725.0,36045697.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-10,EC,Ecuador,141.0,15197225.0,226.0,14029101.0,6892.0,36052589.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11,EC,Ecuador,1072.0,15198297.0,1680.0,14030781.0,36822.0,36089411.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,EC,Ecuador,1153.0,15199450.0,1607.0,14032388.0,37687.0,36127098.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,EC,Ecuador,1139.0,15200589.0,1797.0,14034185.0,37681.0,36164779.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,EC,Ecuador,1206.0,15201795.0,1903.0,14036088.0,39924.0,36204703.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,EC,Ecuador,1111.0,15202906.0,1769.0,14037857.0,38532.0,36243235.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,EC,Ecuador,286.0,15203192.0,456.0,14038313.0,15129.0,36258364.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17,EC,Ecuador,104.0,15203296.0,161.0,14038474.0,6601.0,36264965.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,EC,Ecuador,1165.0,15204461.0,1718.0,14040192.0,36162.0,36301127.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,EC,Ecuador,1139.0,15205600.0,1807.0,14041999.0,41961.0,36343088.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,EC,Ecuador,1332.0,15206932.0,1980.0,14043979.0,44322.0,36387410.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,EC,Ecuador,1306.0,15208238.0,2205.0,14046184.0,44831.0,36432241.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,EC,Ecuador,1277.0,15209515.0,1907.0,14048091.0,41240.0,36473481.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-23,EC,Ecuador,284.0,15209799.0,476.0,14048567.0,13713.0,36487194.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-24,EC,Ecuador,130.0,15209929.0,185.0,14048752.0,7443.0,36494637.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,EC,Ecuador,975.0,15210904.0,1461.0,14050213.0,30401.0,36525038.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,EC,Ecuador,1106.0,15212010.0,1750.0,14051963.0,36554.0,36561592.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,EC,Ecuador,1416.0,15213426.0,2122.0,14054085.0,42828.0,36604420.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,EC,Ecuador,1418.0,15214844.0,2152.0,14056237.0,45609.0,36650029.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29,EC,Ecuador,1374.0,15216218.0,1941.0,14058178.0,41251.0,36691280.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-30,EC,Ecuador,324.0,15216542.0,424.0,14058602.0,13937.0,36705217.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,EC,Ecuador,131.0,15216673.0,203.0,14058805.0,7730.0,36712947.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,EC,Ecuador,1749.0,15218422.0,2496.0,14061301.0,48676.0,36761623.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,EC,Ecuador,1359.0,15219781.0,2027.0,14063328.0,39919.0,36801542.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,EC,Ecuador,1615.0,15221396.0,2350.0,14065678.0,42409.0,36843951.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,EC,Ecuador,1524.0,15222920.0,2074.0,14067752.0,39744.0,36883695.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,EC,Ecuador,1250.0,15224170.0,1663.0,14069415.0,36065.0,36919760.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,EC,Ecuador,306.0,15224476.0,403.0,14069818.0,12031.0,36931791.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,EC,Ecuador,126.0,15224602.0,205.0,14070023.0,6896.0,36938687.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,EC,Ecuador,1248.0,15225850.0,1690.0,14071713.0,30387.0,36969074.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,EC,Ecuador,1208.0,15227058.0,1812.0,14073525.0,33096.0,37002170.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,EC,Ecuador,1139.0,15228197.0,1707.0,14075232.0,33346.0,37035516.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,EC,Ecuador,1141.0,15229338.0,1708.0,14076940.0,31535.0,37067051.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,EC,Ecuador,229.0,15229567.0,307.0,14077247.0,7798.0,37074849.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,EC,Ecuador,167.0,15229734.0,268.0,14077515.0,8257.0,37083106.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,EC,Ecuador,119.0,15229853.0,153.0,14077668.0,5587.0,37088693.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15,EC,Ecuador,1189.0,15231042.0,1582.0,14079250.0,24190.0,37112883.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,EC,Ecuador,1077.0,15232119.0,1426.0,14080676.0,24858.0,37137741.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-17,EC,Ecuador,1286.0,15233405.0,1861.0,14082537.0,31106.0,37168847.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,EC,Ecuador,1229.0,15234634.0,1840.0,14084377.0,28004.0,37196851.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,EC,Ecuador,1061.0,15235695.0,1528.0,14085905.0,26657.0,37223508.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,EC,Ecuador,294.0,15235989.0,438.0,14086343.0,9712.0,37233220.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-21,EC,Ecuador,119.0,15236108.0,174.0,14086517.0,4425.0,37237645.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,EC,Ecuador,1225.0,15237333.0,1689.0,14088206.0,23303.0,37260948.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,EE,Estonia,,191.0,,5.0,,191.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,EE,Estonia,318.0,509.0,9.0,14.0,318.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,EE,Estonia,367.0,876.0,14.0,28.0,367.0,876.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,EE,Estonia,1013.0,1889.0,22.0,50.0,1013.0,1889.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,EE,Estonia,586.0,2475.0,24.0,74.0,586.0,2475.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,EE,Estonia,30.0,2505.0,1.0,75.0,30.0,2505.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-03,EE,Estonia,18.0,2523.0,0.0,75.0,18.0,2523.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,EE,Estonia,642.0,3165.0,49.0,124.0,642.0,3165.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,EE,Estonia,1810.0,4975.0,61.0,185.0,1812.0,4977.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,EE,Estonia,1611.0,6586.0,33.0,218.0,1612.0,6589.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,EE,Estonia,1342.0,7928.0,32.0,250.0,1342.0,7931.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,EE,Estonia,2214.0,10142.0,59.0,309.0,2214.0,10145.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,EE,Estonia,551.0,10693.0,14.0,323.0,551.0,10696.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,EE,Estonia,223.0,10916.0,2.0,325.0,223.0,10919.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,EE,Estonia,849.0,11765.0,42.0,367.0,849.0,11768.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,EE,Estonia,1580.0,13345.0,58.0,425.0,1580.0,13348.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,EE,Estonia,1394.0,14739.0,120.0,545.0,1394.0,14742.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,EE,Estonia,1780.0,16519.0,122.0,667.0,1780.0,16522.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,EE,Estonia,1281.0,17800.0,45.0,712.0,1281.0,17803.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,EE,Estonia,220.0,18020.0,8.0,720.0,220.0,18023.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,EE,Estonia,30.0,18050.0,62.0,782.0,96.0,18119.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,EE,Estonia,658.0,18708.0,393.0,1175.0,1033.0,19152.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,EE,Estonia,758.0,19466.0,451.0,1626.0,1161.0,20313.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,EE,Estonia,852.0,20318.0,681.0,2307.0,1482.0,21795.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,EE,Estonia,1516.0,21834.0,729.0,3036.0,2181.0,23976.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,EE,Estonia,1232.0,23066.0,325.0,3361.0,1501.0,25477.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,EE,Estonia,255.0,23321.0,16.0,3377.0,258.0,25735.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,EE,Estonia,161.0,23482.0,4.0,3381.0,161.0,25896.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25,EE,Estonia,374.0,23856.0,664.0,4045.0,1061.0,26957.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,EE,Estonia,742.0,24598.0,1628.0,5673.0,2392.0,29349.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,EE,Estonia,638.0,25236.0,1501.0,7174.0,2135.0,31484.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,EE,Estonia,1071.0,26307.0,1408.0,8582.0,2472.0,33956.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,EE,Estonia,1220.0,27527.0,1980.0,10562.0,3206.0,37162.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,EE,Estonia,266.0,27793.0,551.0,11113.0,831.0,37993.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,EE,Estonia,285.0,28078.0,280.0,11393.0,538.0,38531.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,EE,Estonia,719.0,28797.0,877.0,12270.0,1608.0,40139.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-02,EE,Estonia,1245.0,30042.0,1526.0,13796.0,2769.0,42908.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,EE,Estonia,1660.0,31702.0,1475.0,15271.0,3194.0,46102.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04,EE,Estonia,2043.0,33745.0,1673.0,16944.0,3600.0,49702.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,EE,Estonia,1549.0,35294.0,1506.0,18450.0,3068.0,52770.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,EE,Estonia,407.0,35701.0,159.0,18609.0,552.0,53322.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,EE,Estonia,10.0,35711.0,50.0,18659.0,58.0,53380.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,EE,Estonia,997.0,36708.0,605.0,19264.0,1625.0,55005.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,EE,Estonia,2277.0,38985.0,876.0,20140.0,3150.0,58155.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,EE,Estonia,2590.0,41575.0,939.0,21079.0,3497.0,61652.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,EE,Estonia,2756.0,44331.0,1311.0,22390.0,4054.0,65706.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,EE,Estonia,1532.0,45863.0,836.0,23226.0,2340.0,68046.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,EE,Estonia,132.0,45995.0,154.0,23380.0,291.0,68337.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,EE,Estonia,2.0,45997.0,59.0,23439.0,61.0,68398.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,EE,Estonia,618.0,46615.0,261.0,23700.0,846.0,69244.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,EE,Estonia,1829.0,48444.0,599.0,24299.0,2402.0,71646.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,EE,Estonia,3664.0,52108.0,746.0,25045.0,4327.0,75973.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,EE,Estonia,5283.0,57391.0,1182.0,26227.0,6298.0,82271.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,EE,Estonia,3773.0,61164.0,1113.0,27340.0,4774.0,87045.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,EE,Estonia,587.0,61751.0,260.0,27600.0,810.0,87855.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,EE,Estonia,512.0,62263.0,352.0,27952.0,833.0,88688.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,EE,Estonia,2094.0,64357.0,979.0,28931.0,2992.0,91680.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23,EE,Estonia,3785.0,68142.0,1092.0,30023.0,4704.0,96384.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,EE,Estonia,331.0,68473.0,157.0,30180.0,463.0,96847.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,EE,Estonia,3724.0,72197.0,2863.0,33043.0,6535.0,103382.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,EE,Estonia,5179.0,77376.0,2426.0,35469.0,7536.0,110918.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,EE,Estonia,1035.0,78411.0,464.0,35933.0,1457.0,112375.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,EE,Estonia,184.0,78595.0,128.0,36061.0,310.0,112685.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,EE,Estonia,2444.0,81039.0,1125.0,37186.0,3466.0,116151.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-02,EE,Estonia,2963.0,84002.0,2424.0,39610.0,5271.0,121422.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,EE,Estonia,2908.0,86910.0,2490.0,42100.0,5302.0,126724.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-04,EE,Estonia,5133.0,92043.0,2674.0,44774.0,7632.0,134356.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,EE,Estonia,5568.0,97611.0,1771.0,46545.0,7093.0,141449.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,EE,Estonia,3585.0,101196.0,304.0,46849.0,3748.0,145197.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,EE,Estonia,994.0,102190.0,46.0,46895.0,999.0,146196.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,EE,Estonia,3416.0,105606.0,401.0,47296.0,3663.0,149859.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-09,EE,Estonia,4035.0,109641.0,1241.0,48537.0,5108.0,154967.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,EE,Estonia,4002.0,113643.0,2589.0,51126.0,6446.0,161413.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-11,EE,Estonia,8170.0,121813.0,3175.0,54301.0,11094.0,172507.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,EE,Estonia,5727.0,127540.0,2119.0,56420.0,7662.0,180169.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13,EE,Estonia,5423.0,132963.0,223.0,56643.0,5502.0,185671.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,EE,Estonia,5265.0,138228.0,139.0,56782.0,5280.0,190951.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,EE,Estonia,3350.0,141578.0,383.0,57165.0,3620.0,194571.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16,EE,Estonia,3743.0,145321.0,946.0,58111.0,4543.0,199114.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17,EE,Estonia,5167.0,150488.0,523.0,58634.0,5424.0,204538.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18,EE,Estonia,6635.0,157123.0,1063.0,59697.0,7421.0,211959.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19,EE,Estonia,6444.0,163567.0,2465.0,62162.0,8621.0,220580.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,EE,Estonia,2221.0,165788.0,175.0,62337.0,2278.0,222858.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-21,EE,Estonia,1322.0,167110.0,92.0,62429.0,1344.0,224202.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,EE,Estonia,1951.0,169061.0,647.0,63076.0,2489.0,226691.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23,EE,Estonia,2745.0,171806.0,325.0,63401.0,2926.0,229617.0,,,,,,,,,,,,,,,,,,,,,,,,
